exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
1,6,dmist^{i8/+},486.5,497.5,171,64,64,2.91366263070996,10.0489130434783,0.30579630228999,0.237856118056979
1,6,dmist^{i8/+},469,494,78.5,47.5,47.5,5.82819634703196,11.6198167791707,0.646776701951538,0.501964324402398
1,6,dmist^{i8/+},391,451,167.5,97.5,97.5,2.34007628145719,4.79910425210447,0.489619122410915,0.269449318188814
1,6,dmist^{i8/+},531,478,153.5,85.5,85.5,3.56397204727806,5.65936722851616,0.283676207513416,0.240735705717713
1,6,dmist^{i8/+},436.5,413.5,149,92,92,2.99419026870007,4.52780748663102,0.407148393793558,0.328001845261632
1,6,dmist^{i8/+},665,510.5,94,61,61,7.12586775918971,8.5557834290402,0.470593859205696,0.345021514051365
1,6,dmist^{i8/+},208.5,353.5,123.5,108,108,1.62791023842917,3.28331043956044,0.524185386453849,0.315470456129482
1,6,dmist^{i8/+},530,463.5,144.5,79,79,4.02971051295074,5.92538759689922,0.334634531438654,0.239085431920413
1,6,dmist^{i8/+},599,473.5,131,68.5,68.5,4.71431958274064,8.06820353559484,0.314346600331674,0.289300699300699
1,6,dmist^{i8/+},210.5,314,126.5,133.5,133.5,1.59394409937888,2.38749295774648,0.428994567066467,0.298792701863353
1,6,dmist^{i8/+},443,429,130,92.5,92.5,3.80448717948718,5.46866666666667,0.512509113234335,0.334856366199074
1,6,dmist^{+/+},233,271.5,117,114.5,114.5,1.98155737704918,2.37181540808543,0.708154935230175,0.483709809516261
1,6,dmist^{+/+},703.5,543.5,83,45.5,45.5,8.70578206078577,13.021421107628,0.443659854014598,0.192071428571429
1,6,dmist^{+/+},701,520.5,97.5,61,61,7.85873983739837,8.62998643147897,0.419290893681137,0.311990740740741
1,6,dmist^{+/+},507,424.5,143,89,89,3.58714602314701,4.76765188834154,0.33251987281399,0.305771261244774
1,6,dmist^{+/+},387,482,152,79,79,2.66958443854996,6.58248299319728,0.44060236998025,0.213606783497498
1,6,dmist^{+/+},549.5,487,106,59,59,5.18126390743213,8.33998842592593,0.411858237547892,0.311662581699347
1,6,dmist^{+/+},449,416,155.5,97.5,97.5,2.91844221522136,4.27909550917141,0.360795454545454,0.281984397854705
1,6,dmist^{+/+},376.5,409.5,159.5,112,112,2.30551558752998,3.6603668261563,0.42615557265615,0.24628518147057
1,6,dmist^{+/+},321,298,157.5,117.5,117.5,2.03529411764706,2.55965245327103,0.561291113724992,0.465179948586117
1,6,dmist^{+/+},519.5,499.5,154.5,69,69,3.40037878787879,7.27154899894626,0.341617264314632,0.242420128890718
1,6,dmist^{+/+},676.5,565,83.5,29.5,29.5,10.6077127659574,21.4660256410256,0.302386620151857,0.180621050072922
1,6,dmist^{+/+},802,582.5,33.5,14,14,34.9192307692308,42.5,0.173235785953177,0.207255244755245
1,6,dmist^{+/+},324.5,476.5,125.5,72.5,72.5,2.53170047199898,6.57315449010654,0.5769286157391,0.34003663003663
1,6,dmist^{+/+},570.5,567.5,116,29.5,29.5,6.07112526539278,22.8482384823848,0.302214806385138,0.135049019607843
