exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/+},791,554.5,27,28,28,29.675,21.2047619047619,1.58857600732601,0.813203703703703
2,6,dmist^{vir/+},182.5,188.5,23.5,44,44,7.16428571428571,4.12799564270153,2.56940797132637,0.75139466938618
2,6,dmist^{vir/+},111,134.5,48.5,79.5,79.5,2.42462087421945,1.77210652099693,3.17585006693441,0.584008449304175
2,6,dmist^{vir/+},305.5,186,33.5,67,67,7.14627659574468,2.84976420390748,3.97850471446362,0.66323256430655
2,6,dmist^{vir/+},50,348,8,84,84,5.41818181818182,4.14285714285714,4.10122897515249,0.673260392557635
2,6,dmist^{vir/+},105,345,50,53,53,2.06022340942205,6.54107142857143,2.08626259363724,0.659553424002781
2,6,dmist^{vir/+},200,229,26,93,93,7.77380952380952,2.44989944398438,5.3148636449909,0.633120268224097
2,6,dmist^{vir/+},84,141,20,71.5,71.5,3.8,2.0539950062422,3.08058597916154,0.89420948723609
2,6,dmist^{vir/+},371,167,84.5,85,85,4.0840856144438,1.91929824561404,2.02274086802868,0.604449655564472
2,6,dmist^{vir/+},107,294.5,42,122.5,122.5,2.5,2.40618322649573,3.195059086642,0.525761636737247
2,6,dmist^{vir/+},48,297,12,107.5,107.5,4.75555555555556,2.7508658008658,6.035710299245,0.646229049037478
2,6,dmist^{vir/+},160,340,49,88,88,3.29125,4.42056468605141,2.65378866895816,0.562471633169375
2,6,dmist^{vir/+},162,170,44.5,80,80,4.7452380952381,2.06267806267806,2.09678005058519,0.788587309394983
2,6,dmist^{vir/+},37.5,282,17.5,129,129,2.01923076923077,2.20961257309942,4.67670386356458,0.572726591625609
2,6,dmist^{vir/+},233.5,305,54,112.5,112.5,3.89703083365055,2.73041310541311,3.74759788593361,0.497475950526797
2,6,dmist^{vir/+},50.5,331,20,121.5,121.5,3.21666666666667,2.8348951048951,3.70675334279097,0.463781918564526
2,6,dmist^{vir/+},5.5,149.5,2,93.5,93.5,2.5,1.58321775312067,5.67351252203579,0.634913189403385
2,6,dmist^{vir/+},80,212,18.5,105.5,105.5,3.3030303030303,1.98775761013424,3.71404327747812,0.583495967741935
2,6,dmist^{vir/+},394.5,321.5,45.5,62.5,62.5,9.21146146146146,6.67426470588235,1.67934093250325,0.832562505998657
2,6,dmist^{vir/+},97.5,296.5,38.5,75.5,75.5,3.00235849056604,3.87816901408451,1.95466177250714,0.606302010285179
2,6,dmist^{vir/+},34,321.5,23.5,126,126,1.45199275362319,2.57179487179487,2.96302931838624,0.463437307119092
2,6,dmist^{vir/+},198,344,61.5,108,108,3.62625,3.23088299260548,2.06876014610389,0.399007877978101
2,6,dmist^{vir/+},297.5,328,31,95.5,95.5,9.32236154649948,3.44762845849802,4.15938139687218,0.597303858931765
2,6,dmist^{vir/+},750.5,553.5,50,27,27,16.3687258687259,20.775,1.6075,1.75916666666667
2,6,dmist^{vir/+},187.5,497.5,35,39,39,5.35714285714286,18.3519179304193,4.09610364788117,0.823544973544972
2,6,dmist^{vir/+},87.5,357.5,16,101,101,4.925,3.54346104346104,2.87214800629019,0.516240278804993
2,6,dmist^{vir/+},536,316.5,29,49.5,49.5,22.4421052631579,6.58757178014766,1.80937201185695,0.785969538747727
2,6,dmist^{vir/+},121.5,499,36.5,40.5,40.5,3.6371473354232,15.4122807017544,3.97441529913426,0.568279702970297
2,6,dmist^{vir/+},182.5,256,51,116,116,3.84346261495402,2.20694818808026,2.84420267802799,0.49783720870744
2,6,dmist^{vir/+},101.5,453,18.5,41.5,41.5,4.96078431372549,12.7334415584416,2.66640657736017,0.716889693135853
2,6,dmist^{vir/+},35.5,356.5,11,112.5,112.5,3.15833333333333,3.18732204998418,4.42077184947807,0.466181750826398
2,6,dmist^{vir/+},14.5,285.5,5.5,77,77,2,3.69797297297297,4.46226480570938,0.633194996492868
2,6,dmist^{vir/+},555,531.5,93,38.5,38.5,6.88249180327869,14.2847222222222,2.33767316845147,1.09891257068291
2,6,dmist^{vir/+},316,386,52.5,77.5,77.5,7.25664251207729,4.9698031364698,3.39734155370881,0.71261870845204
2,6,dmist^{vir/+},329,522.5,100,43,43,3.26756322761943,12.1585497835498,1.93651803841949,1.01671643573817
2,6,dmist^{vir/+},164,217.5,63,104.5,104.5,2.69090909090909,2.09409932197178,2.12412530077533,0.666720688498939
2,6,dmist^{vir/+},413,318.5,69.5,92,92,5.95517598343685,3.55678119349005,2.33465307403016,0.491853414395482
2,6,dmist^{vir/+},211,356.5,70.5,95,95,3.03333333333333,3.82771787960467,2.63075525963974,0.519149212715388
2,6,dmist^{vir/+},226,277.5,28,95.5,95.5,7.04761904761905,2.92325194228635,4.01025743396467,0.437098036987226
