exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
4,4,dmist^{vir/+},365.5,428.5,161.5,109.5,109.5,2.27119883040936,3.91241241241241,1.14117497694293,0.408932892889985
4,4,dmist^{vir/+},225,245.5,116,94,94,1.90665817139216,2.60856481481482,1.13158763672892,0.790918031443363
4,4,dmist^{vir/+},560.5,182,106.5,69.5,69.5,38.1467146714671,2.13740560949299,0.81033366952429,3.64056057063202
4,4,dmist^{vir/+},296,391.5,127,108.5,108.5,2.37848782031003,3.75326086956522,0.638206945718804,0.24786390797122
4,4,dmist^{vir/+},120.5,288.5,72,94.5,94.5,1.6375,3.10129213483146,2.55444347670966,1.04435917832577
4,4,dmist^{vir/+},55,70,38.5,48,48,1.23239436619718,1.45809813287017,1.25796379176058,0.933066556189544
4,4,dmist^{vir/+},17,119,9.5,33.5,33.5,1.74404761904762,3.63461538461538,4.46225429336925,1.48414243983864
4,4,dmist^{vir/+},445.5,435,163.5,110.5,110.5,2.8710718401844,4.23601818493738,1.56986600142552,0.61835899019305
4,4,dmist^{vir/vir},43.5,154.5,31,87.5,87.5,1.36928104575163,1.74871898597627,3.57796445313096,0.604516916495216
4,4,dmist^{vir/vir},600,472,132,79.5,79.5,4.55796726959518,6.98130841121495,1.6998954503775,0.684774507088358
4,4,dmist^{vir/vir},276,388,117,105.5,105.5,2.30342927127985,3.80350972904164,1.20543277396562,0.419441305712492
4,4,dmist^{vir/vir},303,160.5,125.5,80,80,2.43350962151141,1.77652141937856,3.32910301130342,3.17297272341594
4,4,dmist^{vir/vir},24,86.5,19,56,56,1.25961538461538,1.6129086619481,2.46970139591401,0.814567930997536
4,4,dmist^{vir/vir},43,133,30,68,68,1.43771043771044,1.96614583333333,2.99578289305912,0.711270262606531
4,4,dmist^{vir/vir},56,154,42.5,101,101,1.30204342273308,1.47260132340778,1.6939215539223,0.835838515393057
4,4,dmist^{vir/vir},249,444,86.5,100,100,2.68097643097643,4.45563909774436,1.2074990603229,0.243620112511042
4,4,dmist^{vir/vir},56,260,28.5,72,72,1.95320197044335,3.62433862433862,1.61874902266186,0.863092611366212
4,4,dmist^{vir/vir},372,301.5,106.5,44.5,44.5,3.39785824049174,6.30641025641026,2.84617969695375,1.16648963182395
4,4,dmist^{vir/vir},361,219,180.5,119.5,119.5,2.06271238801359,1.78344517418618,1.76915220446449,1.13815509066914
4,4,dmist^{vir/vir},57.5,169.5,36,62.5,62.5,1.47222222222222,2.70495495495495,1.96250958391772,1.00475000575228
4,4,dmist^{vir/vir},150.5,201.5,81,67,67,1.69736842105263,3.01956181533646,1.63058104738155,1.06073427292247
4,4,dmist^{vir/vir},306.5,290,156,128.5,128.5,1.97463525071273,2.22350510452115,2.08824417806411,1.42970350064593
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,4,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
