exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
2,7,atp1a3a^{+/-},5,80.5,4.5,41.5,41.5,1.16666666666667,1.94318181818182,3.7761961722488,0.822157400344954
2,7,atp1a3a^{+/-},62.5,178.5,46,80,80,1.30138888888889,2.22617743702081,2.71779212053281,0.674148936170213
2,7,atp1a3a^{+/-},45.5,176.5,25,62.5,62.5,1.7037422037422,2.82511737089202,5.95465300896287,0.622377584227554
2,7,atp1a3a^{+/-},65,296.5,35,81.5,81.5,1.68730650154799,3.61867088607595,2.51855602556811,0.63812658784444
2,7,atp1a3a^{+/-},25.5,182.5,17.5,61,61,1.36775362318841,2.99264705882353,4.04936332306539,0.773067026225864
2,7,atp1a3a^{+/-},52.5,227.5,41.5,59.5,59.5,1.20890937019969,3.81292613636364,2.38240759776874,0.796296599381705
2,7,atp1a3a^{+/-},44,143,21.5,71,71,2.28763440860215,2.00337837837838,5.76050736355043,0.765540914391753
2,7,atp1a3a^{+/-},48.5,209,31,92.5,92.5,1.56666666666667,2.26147003745318,3.91649194700501,0.625505828077054
2,7,atp1a3a^{+/-},53,236.5,40.5,88.5,88.5,1.30914634146341,2.67397137745975,2.34079072884651,0.680316423968993
2,7,atp1a3a^{+/-},127.5,201.5,59.5,54.5,54.5,2.18085106382979,3.61902173913044,2.06737852177951,0.627462797538288
2,7,atp1a3a^{+/-},95,430.5,55,68,68,1.70754076086957,6.32835497835498,2.42545042473894,0.601346459267563
2,7,atp1a3a^{+/-},251.5,432.5,63.5,55.5,55.5,3.98759305210918,8.33548168249661,3.21790211930325,0.695745491178927
2,7,atp1a3a^{+/-},19.5,146,14,52.5,52.5,1.37222222222222,2.48616152450091,4.16662343769624,0.900913220551378
2,7,atp1a3a^{+/-},117,386,68,68,68,1.71472059143292,5.66666666666667,2.18063645699615,0.672849996151773
2,7,atp1a3a^{+/-},3,232,3,100.5,100.5,1,2.29682224428997,4.08178605056025,0.563416405023547
2,7,atp1a3a^{+/-},38,131.5,27,65.5,65.5,1.35729386892178,2.00625,4.00598097148433,0.705533171346846
2,7,atp1a3a^{+/-},19.5,447,15,58.5,58.5,1.25,7.68489736070381,4.08961606416652,0.604809351276742
2,7,atp1a3a^{+/-},89.5,302.5,62,63,63,1.48233695652174,4.8015873015873,2.17278213530741,0.612545879212546
2,7,atp1a3a^{+/-},18.5,144,18,83,83,1.01470588235294,1.73980186480186,5.92185023129733,0.643082410286307
2,7,atp1a3a^{+/-},18,156.5,11,71,71,1.36842105263158,2.19339225589226,3.02922004905389,0.722859993207676
2,7,atp1a3a^{+/-},1.5,225.5,1.5,78,78,1,2.88273642515267,2.6061978545888,0.691446464669027
2,7,atp1a3a^{+/-},189.5,333.5,89,73,73,2.16169474090266,4.62215909090909,2.21464979324671,0.686321567173941
2,7,atp1a3a^{+/-},9,304,2.5,81.5,81.5,3,3.6952786377709,6.23013177117235,0.615785090844318
2,7,atp1a3a^{+/-},150,278,66.5,77,77,2.26908223534757,3.64769647696477,2.79120649503939,0.543263574366182
2,7,atp1a3a^{+/-},29.5,391.5,23,88.5,88.5,1.23333333333333,4.64305555555556,2.98637592580455,0.507581151118384
2,7,atp1a3a^{+/-},2.5,227,1.5,92.5,92.5,1.75,2.54036087369421,4.63643852490569,0.620067510548523
2,7,atp1a3a^{+/-},34.5,415.5,24,86,86,1.3718487394958,4.85380434782609,3.93372269089336,0.780006997356553
2,7,atp1a3a^{+/-},74.5,328,43.5,70.5,70.5,1.61580086580087,4.72661943319838,2.13664915732908,0.580787948644062
2,7,atp1a3a^{+/-},63.5,190.5,37,67,67,1.64778694673668,2.86312724014337,5.19752547124154,0.731676319176319
2,7,atp1a3a^{+/-},1.5,173,1.5,78.5,78.5,1,2.2371237458194,4.4718084803764,0.760996378424217
2,7,atp1a3a^{+/-},24,367,16,97.5,97.5,1.43589743589744,3.83061941251596,3.92233154272628,0.469982447776717
2,7,atp1a3a^{+/-},37,226.5,20.5,71,71,2.21022727272727,3.21760731319555,2.86173351648352,0.674696397091864
2,7,atp1a3a^{+/-},55,472.5,33,58.5,58.5,1.66543778801843,8.09645784543325,4.07458007355142,0.79581954887218
2,7,atp1a3a^{+/-},70,391,41,70.5,70.5,1.62555344718533,5.54748376623377,2.88189921675292,0.586398531375166
2,7,atp1a3a^{+/-},31,143.5,23,55.5,55.5,1.51051051051051,2.67272727272727,3.28299414909028,0.915221765238866
2,7,atp1a3a^{+/-},32.5,139,21,73,73,1.39375,1.88061716489875,3.80920546581603,0.748755758522614
2,7,atp1a3a^{+/-},67,234,35.5,89.5,89.5,1.66011904761905,2.64551767676768,3.77649044430292,0.626846630547526
1,6,atp1a3a^{+/-},149,482.5,99,64.5,64.5,1.50754852624011,7.5547215496368,2.68838917770272,0.680461766728186
1,6,atp1a3a^{+/-},80,323,56,80,80,1.4207650273224,4.1028184537868,2.4461874709992,0.776692383438016
